loan_id,customer_id,loan_status,application_time,current_loan_amount,term,tax_liens,purpose,no_of_properties,home_ownership,annual_income,years_in_current_job,months_since_last_delinquent,no_of_cars,no_of_children,credit_score,monthly_debt,years_of_credit_history,no_of_open_accounts,no_of_credit_problems,current_credit_balance,max_open_credit,bankruptcies,month_since_last_delinquent
c21b4c6e-213c-4687-9a2f-9023ec932517,6c660807-0839-464e-a763-a2eaaa214e77,loan given,2015-07-13 11:48:00,7965.0,short term,0.0,debt consolidation,2.0,home mortgage,73526.0,9 years,,2.0,1.0,734.0,1213.19,11.0,11.0,1.0,12363.0,19197,1.0,
84031075-6947-4022-aa99-c19b217826d3,acdef593-0de5-40ce-8178-66e86c7f3ea9,loan given,2015-11-19 12:31:00,5042.0,short term,0.0,debt consolidation,3.0,home mortgage,76638.0,9 years,76.0,3.0,3.0,748.0,989.92,15.0,25.0,0.0,8926.0,61988,0.0,
30d278e7-6471-49fa-9cbb-d83698803e99,9d07767b-147c-48c7-8bba-f8882ba05a70,loan given,2015-09-29 13:42:00,20613.0,short term,0.0,debt consolidation,4.0,home mortgage,,10+ years,39.0,3.0,3.0,,1556.53,27.0,20.0,0.0,14571.0,34043,0.0,
90cb3f65-ec4d-43db-a49e-f0db40629ab7,6777a1bc-a135-4281-a7ec-3d45fbc2ea31,loan given,2015-11-30 10:03:00,15694.0,short term,0.0,debt consolidation,4.0,home mortgage,,2 years,,1.0,0.0,,662.11,8.0,7.0,0.0,13707.0,14818,0.0,
8e892b6d-c558-49b3-bf02-1806ba93540c,5c630b3c-c9c6-46bf-98af-f2def86dc517,loan given,2015-08-10 14:18:00,16213.0,long term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
478a7322-d666-448c-b9a3-17474a4f43d1,44a55fc8-e005-4f10-bf38-bb9de3804981,loan given,2015-02-01 14:51:00,11737.0,short term,0.0,debt consolidation,4.0,home mortgage,,10+ years,,3.0,2.0,,2455.84,36.0,17.0,0.0,24038.0,64272,0.0,
06ad1bfe-843f-4032-85b4-3a4dc32a4bd1,793d19b0-d8e1-4411-b507-3988dd35fe17,loan given,2015-03-26 14:10:00,16192.0,short term,0.0,debt consolidation,1.0,rent,79442.0,10+ years,,5.0,0.0,746.0,807.66,35.0,12.0,0.0,27591.0,44646,0.0,
f9231885-43da-4723-b413-02e074946025,9391cc36-1135-4f5c-bc96-946cf65fb864,loan given,2015-05-22 11:00:00,15221.0,short term,2.0,debt consolidation,3.0,own home,,10+ years,7.0,0.0,0.0,,1449.75,14.0,12.0,3.0,6116.0,9944,1.0,
d77c56c7-307a-44af-a5b6-234993a975ca,523078ca-5106-4645-ab1f-863d08ea4687,loan given,2015-01-20 12:31:00,1785.0,short term,1.0,debt consolidation,1.0,rent,,10+ years,,1.0,1.0,,49.45,22.0,8.0,2.0,1042.0,15787,1.0,
eae2854c-256e-4a65-a3d4-51a1e00788ab,6570667b-c0d4-4ad7-9891-613a682087c6,loan given,2015-12-19 12:26:00,8193.0,short term,0.0,debt consolidation,0.0,home mortgage,,5 years,,3.0,2.0,,838.74,18.0,16.0,0.0,10795.0,17217,0.0,
6efc1423-9134-431a-8336-bb879d9e6a32,05935063-2be1-4e33-b82b-f029b436de89,loan refused,2015-08-12 10:44:00,2799.0,short term,0.0,other,3.0,home mortgage,45302.0,3 years,44.0,3.0,1.0,733.0,132.88,19.0,5.0,0.0,2390.0,7784,0.0,
9ead6c73-8842-44c1-9896-1c4e343b39d8,1f9d625e-cf74-499e-802e-8e49f7fb6751,loan refused,2015-12-13 10:21:00,19678.0,short term,0.0,debt consolidation,1.0,rent,47227.0,1 year,33.0,2.0,1.0,703.0,747.76,22.0,10.0,0.0,13429.0,31673,,
133648a7-84dd-4572-b6dd-5479a4198d55,5dab8ae8-c47a-4722-a55d-04da0b3932c8,loan given,2015-10-12 14:24:00,14540.0,short term,0.0,home improvements,0.0,,,,,,,,,,,,,,,
375ac635-4e63-43a7-a6f5-e3f2b3f646c0,560a8dee-a726-45ed-ad13-edf09359a29b,loan given,2015-06-13 14:37:00,2413.0,short term,0.0,other,3.0,rent,,10+ years,26.0,0.0,1.0,,874.11,21.0,6.0,0.0,2419.0,5625,0.0,
48e4cf47-f65a-45f1-ad8c-8abc8bbc7c4b,435e55a9-934b-4192-a8ec-d6c4e643328b,loan given,2015-08-16 14:11:00,11731.0,long term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
d4c28abb-d851-4922-88d5-baa183281748,f8d1989e-09a1-4d36-964e-523f161fb780,loan refused,2015-12-22 13:13:00,30441.0,long term,0.0,debt consolidation,2.0,rent,117705.0,< 1 year,17.0,3.0,0.0,7220.0,1991.18,21.0,18.0,0.0,5706.0,17774,0.0,
356a3fdc-232b-491f-94d8-2bd99887ffb4,e7d98284-e230-4652-a104-1788ef6da0b8,loan given,2015-08-28 13:35:00,17077.0,short term,0.0,debt consolidation,2.0,own home,63427.0,2 years,,4.0,0.0,738.0,1432.4,21.0,11.0,0.0,24466.0,49129,0.0,
145e81e3-f940-4474-b594-66d231e3fb76,de2f0d7f-d8da-4690-b355-53a0e6ad6ef5,loan given,2015-01-20 13:48:00,3264.0,short term,0.0,debt consolidation,3.0,rent,,3 years,,5.0,1.0,,448.92,18.0,17.0,0.0,8183.0,20205,0.0,
eb4e6c14-3d48-43ce-83dc-fc9a4804b83e,7de915b7-d932-42f6-91b6-d95eeeaf310f,loan given,2015-06-21 13:19:00,9946.0,short term,0.0,debt consolidation,3.0,home mortgage,,6 years,,5.0,3.0,,939.9,15.0,16.0,1.0,14331.0,18303,1.0,
07653fcf-051b-4046-a377-bf9a0a1ab2d6,f323ff9c-d4e5-4ecf-b25a-15972a49aed1,loan given,2015-11-29 10:01:00,14858.0,short term,0.0,debt consolidation,2.0,own home,54478.0,9 years,,1.0,2.0,751.0,1216.66,18.0,25.0,0.0,38750.0,775007,0.0,
f9cc7660-2b4a-429e-9797-e09e9e6433eb,184a70bf-fddc-4f06-894c-68731e7e741f,loan given,2015-09-25 14:39:00,12745.0,long term,0.0,debt consolidation,4.0,own home,45802.0,10+ years,65.0,1.0,3.0,728.0,279.77,25.0,5.0,1.0,11247.0,16939,1.0,
93f8e7ac-04bb-4e36-8dfd-04212b008bea,7616d7c2-b28b-4ccd-a9f4-92312709174a,loan given,2015-08-14 11:38:00,34927.0,long term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
47131c65-59e2-486a-9f88-a798a3829ca8,09c6f19e-b8f3-4af1-9b5e-d70e6539bf2f,loan given,2015-07-26 10:14:00,10032.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
6c844e02-2839-4ec9-a453-3de09b4260f9,0b6aadf7-f437-4767-9221-6ec362d273f8,loan refused,2015-01-10 14:11:00,10142.0,short term,0.0,debt consolidation,1.0,rent,61866.0,2 years,,2.0,2.0,7030.0,582.58,7.0,4.0,1.0,452.0,1318,1.0,
f20384b8-e589-4681-9d43-8348745b2471,a3ea1ce5-850f-4c40-a52f-b0aa1cd43409,loan given,2015-06-28 12:13:00,3549.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
a893e012-4e90-4d12-9da1-cd5b17294e96,344a8ce1-56c6-4791-9623-6891fc793f00,loan given,2015-09-23 11:36:00,5605.0,short term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
73833314-e033-44fb-b01c-d63ee853c228,eb912f14-8be8-47b6-9119-b23644935dac,loan given,2015-07-28 11:45:00,5087.0,short term,0.0,debt consolidation,3.0,rent,15260.0,< 1 year,,5.0,1.0,748.0,121.06,9.0,16.0,0.0,2248.0,12702,0.0,
850d95d9-cce3-4726-9c16-e532a67896dc,6ee43a27-2a17-49c0-a7ce-5d3c27af8868,loan given,2015-06-04 13:08:00,9856.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
a054d5f8-02f4-451c-b7ea-72f194612c0f,85b2b3bd-b37b-4a57-954f-73ad0ddde291,loan given,2015-06-20 10:33:00,16616.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
2a6839d8-ba20-41c9-a510-e964197dd6bc,bca21dc6-1316-4d73-99ba-f527dc2f2328,loan given,2015-08-17 14:42:00,32973.0,long term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
21fa046d-dd67-4734-b677-a24f605f295d,7f48da76-d5aa-4717-8a0c-fb01bcbce07e,loan given,2015-01-30 12:36:00,1622.0,short term,0.0,debt consolidation,2.0,home mortgage,49686.0,10+ years,,4.0,1.0,739.0,1142.78,22.0,11.0,0.0,32878.0,37922,0.0,
83756e5a-68c0-4715-9256-9cd5aff36fa9,674e6c3d-cc94-4d7e-922b-b07a34283da7,loan refused,2015-12-22 14:14:00,13872.0,short term,0.0,debt consolidation,4.0,home mortgage,60209.0,5 years,,3.0,3.0,649.0,1364.73,18.0,13.0,0.0,11525.0,16825,0.0,
7dfcd989-e721-46f6-b358-8f69ed1d484f,ef068da5-068f-48eb-a5f9-0c6414ea6059,loan given,2015-05-27 13:29:00,21099.0,long term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
5f742b85-038b-4168-9f5e-bdd7bc5d78a3,7ee892e7-5958-4d65-bf27-69d3440ffb77,loan given,2015-01-07 11:04:00,24523.0,short term,0.0,debt consolidation,2.0,home mortgage,176562.0,3 years,8.0,5.0,1.0,750.0,2427.73,16.0,7.0,0.0,173756.0,175866,0.0,
bf3e4f2a-8166-4811-8da9-a261953e7a36,f592fc5f-c142-41f0-b6dc-5d489ec18bd8,loan given,2015-10-06 12:57:00,23693.0,short term,0.0,debt consolidation,3.0,home mortgage,103656.0,1 year,,4.0,1.0,751.0,1036.56,19.0,17.0,0.0,29984.0,67380,0.0,
935e592c-753c-426b-bb61-331ea3a24f53,56be560a-62c4-4749-a2f8-fdf8649fec67,loan refused,2015-07-26 13:14:00,4281.0,short term,0.0,debt consolidation,0.0,rent,40772.0,7 years,,2.0,2.0,725.0,716.9,12.0,14.0,0.0,16134.0,24670,0.0,
a96ca5cb-d2ae-4911-8892-ae8d155c1752,e64f6c9b-cae6-4920-99f9-567440032d0f,loan given,2015-08-07 14:25:00,35000.0,long term,0.0,debt consolidation,1.0,rent,105000.0,3 years,,1.0,2.0,625.0,1382.5,18.0,9.0,0.0,20710.0,26585,0.0,
44a5b96a-0009-43ee-93bc-eee35487f8e8,a6b9e01f-d981-447d-9234-a56f0d89b20d,loan given,2015-02-20 14:03:00,15866.0,long term,0.0,home improvements,3.0,,,,,,,,,,,,,,,
6adc78f3-8bf8-4f98-8c6f-24bff585c041,d410df3b-ed16-4dc6-9dff-0cd4a996add0,loan given,2015-03-26 14:19:00,27442.0,long term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
ce23edff-bed6-43d5-b644-f27aa297c999,42d9a7e5-2234-467b-b674-5dfa97bb8b73,loan given,2015-02-21 10:19:00,7621.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
2c677e68-e88e-4e4c-8764-be39f33d4372,5b5cec8f-c6b6-4d05-a332-471ac9d54abc,loan given,2015-09-12 14:48:00,99999999.0,long term,0.0,medical bills,4.0,rent,32439.0,3 years,19.0,5.0,0.0,741.0,416.57,16.0,6.0,0.0,236.0,1505,0.0,
0e6033e4-9ea7-48df-8b65-e5b4f7280f9a,f05ccd4a-dac4-4bdb-9587-7f4776372e42,loan refused,2015-07-06 13:18:00,6096.0,short term,0.0,debt consolidation,0.0,home mortgage,216824.0,4 years,,5.0,2.0,726.0,3378.83,12.0,16.0,0.0,56722.0,59833,0.0,
89171b0d-8ed0-4e99-82e4-e576641124eb,bcd7425f-ea8c-4f1e-890c-be04aff41098,loan given,2015-09-27 10:51:00,14089.0,long term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
15806e75-bed7-43f0-859a-8bd5985113c7,4ca891b9-aa1b-49b9-8ed2-5442b7c3ddb8,loan refused,2015-03-02 12:32:00,19208.0,long term,0.0,home improvements,4.0,home mortgage,,7 years,82.0,0.0,1.0,,1061.67,16.0,8.0,0.0,16787.0,19011,0.0,
275f24f9-a4d6-4568-90ff-9481b0325f53,a557bf0c-34eb-4b51-9b28-6cd5cfdff3d0,loan given,2015-11-14 11:27:00,14132.0,long term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
5677cb2d-40f6-4987-82b4-94ba38286454,89934c76-cf58-44ce-80ed-a786e17923d8,loan refused,2015-07-27 14:08:00,4944.0,short term,0.0,other,4.0,own home,29664.0,10+ years,40.0,4.0,3.0,6730.0,642.72,18.0,12.0,0.0,11622.0,22138,0.0,
8cfd5c37-20fa-4eff-9276-b405d2fafde2,52c2e559-7aa4-4ebf-a105-949b118474c3,loan given,2015-03-25 11:42:00,35098.0,short term,0.0,debt consolidation,4.0,rent,80224.0,10+ years,,1.0,3.0,689.0,1069.66,23.0,7.0,0.0,20316.0,23059,0.0,
6c82ee0f-62f5-448a-9688-e69f0266bda8,6058f4f4-c06d-41e5-baa5-ae9fe419f060,loan given,2015-07-15 13:50:00,99999999.0,short term,3.0,home improvements,2.0,,,,,,,,,,,,,,,
ddd2ed6c-663c-4878-be10-40f6f84b5161,ab792465-779b-4c90-be59-4411a4ab82a0,loan given,2015-11-13 14:19:00,4983.0,short term,0.0,debt consolidation,4.0,home mortgage,49830.0,4 years,,2.0,2.0,745.0,917.7,18.0,8.0,0.0,11834.0,18432,0.0,
279d69ed-de97-4918-9d76-c81fc325a5a5,fbacb41a-1747-4c53-9059-092eccc9c1c5,loan given,2015-02-10 14:22:00,11710.0,short term,0.0,debt consolidation,0.0,home mortgage,61475.0,10+ years,,1.0,2.0,748.0,578.89,29.0,4.0,0.0,7535.0,14058,0.0,
921765f4-9f65-4ad6-b82c-c1082492aca3,cdcb9e0a-fc8e-4086-bdb6-ae3ac2de17e0,loan refused,2015-02-06 12:07:00,12286.0,short term,1.0,debt consolidation,3.0,home mortgage,,10+ years,4.0,2.0,3.0,,1122.29,19.0,13.0,1.0,7907.0,10034,0.0,
007d7fc3-4a85-4526-81c7-7d44d8d65374,007f3a61-d144-4014-ac01-e724dd9cbc01,loan given,2015-04-24 14:52:00,99999999.0,short term,0.0,business loan,2.0,,,,,,,,,,,,,,,
f75f8ce3-61ef-4e90-8309-258fe88a5c50,1d69d4a2-0288-4186-b802-6995197e8cc1,loan given,2015-03-26 12:36:00,7974.0,short term,0.0,debt consolidation,4.0,home mortgage,79736.0,3 years,,0.0,3.0,738.0,1049.85,13.0,14.0,0.0,11950.0,26036,0.0,
d3d43743-b2ad-4725-b786-e84104a60860,66c6bad3-b75e-4f4e-8bf3-788df17a6d72,loan given,2015-05-17 10:14:00,99999999.0,short term,0.0,other,3.0,rent,39592.0,3 years,,1.0,2.0,732.0,534.49,6.0,8.0,0.0,4400.0,9109,0.0,
f3a451cb-eb94-4f3f-991b-65afc5a095ae,8d11851e-3bff-4777-b587-77233d636475,loan refused,2015-02-25 12:50:00,9849.0,short term,0.0,debt consolidation,1.0,rent,24623.0,,80.0,2.0,1.0,741.0,174.41,25.0,6.0,1.0,6077.0,10441,1.0,
d190ceae-ea71-4f00-a317-cc406b456001,f4a11227-ba91-469e-bf22-6f474e7e924e,loan given,2015-02-11 14:39:00,1790.0,short term,0.0,other,2.0,,,,,,,,,,,,,,,
009a2125-4b0a-45c1-a966-d84fae43c1d4,ca5e43bd-61b2-4c78-88d1-eaaf07fdba67,loan given,2015-06-12 12:20:00,99999999.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
f058f07d-b02e-4478-92eb-afefcd2f503e,818c6161-5736-42ea-9f76-94a310b8f630,loan given,2015-11-13 13:10:00,4638.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
7d30a8fd-1dae-448f-bacd-328c2739df5a,6f5d3161-1646-4826-bca3-38b84fb94be4,loan given,2015-09-24 12:59:00,10386.0,short term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
3b40832c-9495-4cad-af09-d941d2660e8f,d4683df2-6cb0-4417-a1b7-af6e37757085,loan given,2015-06-06 12:05:00,9028.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
2aeafd48-09bc-419d-b70d-44cfdaf32b8d,399d9c0a-b401-4b54-b0ee-6a1e859a236e,loan given,2015-10-12 14:27:00,20113.0,short term,0.0,debt consolidation,0.0,rent,87600.0,2 years,,3.0,2.0,727.0,905.2,7.0,16.0,0.0,15555.0,20227,0.0,
a9a6c6f4-ed04-4859-98b2-13618857161a,7f8198f0-8d8b-4775-a226-62b29f92b779,loan given,2015-08-01 10:03:00,6148.0,short term,0.0,debt consolidation,0.0,home mortgage,,10+ years,,2.0,2.0,,567.86,21.0,21.0,0.0,11675.0,72518,0.0,
894f9acc-7c52-4656-86e0-296b0815418e,5266332e-a6ff-45a5-96be-b1b8b2773e34,loan given,2015-07-31 14:05:00,29508.0,short term,0.0,debt consolidation,1.0,home mortgage,381348.0,10+ years,50.0,3.0,1.0,735.0,3559.25,18.0,13.0,0.0,27901.0,39352,0.0,
3650227f-8955-4381-a004-12532d66a9ef,32a1fd17-18ee-42bd-8a12-5ac4c00c511b,loan given,2015-08-24 11:52:00,99999999.0,short term,0.0,home improvements,4.0,home mortgage,108548.0,5 years,,2.0,0.0,737.0,1447.31,16.0,13.0,0.0,15255.0,41794,0.0,
e4f83df1-540a-4d3b-95b9-8febe1c1d986,f0bdd9d3-0159-4dc3-92f4-1770071f06eb,loan refused,2015-11-20 14:29:00,11901.0,short term,0.0,debt consolidation,1.0,rent,,4 years,,3.0,0.0,,213.02,6.0,6.0,0.0,6022.0,10053,0.0,
52ba5d0a-d30e-4c0c-97c2-4f761f683e37,e2fd1393-7409-4250-9fb5-1fde4a1db4cb,loan refused,2015-10-04 13:57:00,6255.0,long term,0.0,debt consolidation,0.0,home mortgage,,10+ years,,0.0,1.0,,473.09,19.0,9.0,0.0,8067.0,16770,0.0,
642a2363-c22f-45b2-a8ce-8c3215a1f33a,45671597-25ec-4b9d-9c4c-3886942a174b,loan given,2015-10-29 11:54:00,19872.0,long term,0.0,debt consolidation,3.0,rent,,10+ years,34.0,4.0,3.0,,1116.56,28.0,12.0,0.0,13573.0,30987,0.0,
0e0b9a9c-0bca-45fd-ba3a-2817fbcd42da,6a1d568a-6c35-4e73-8c03-e301b9558659,loan given,2015-08-31 10:39:00,14810.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
10d223a7-98d4-4066-9343-65c0c208af0b,6571bd25-2a0e-4327-b1e9-702bde444cd0,loan given,2015-02-28 14:06:00,19986.0,short term,0.0,home improvements,1.0,,,,,,,,,,,,,,,
c33b3cf3-13e0-496a-9b68-f765368dd7e6,8a829708-6b21-46d7-b083-2ffc84056178,loan given,2015-12-09 11:16:00,2496.0,short term,0.0,other,1.0,rent,54918.0,1 year,,5.0,1.0,727.0,631.55,11.0,19.0,0.0,12475.0,49901,0.0,
c1c87b8c-6980-4f1d-94c4-287dd4a77949,6e574690-65ac-49d4-bb5f-ee83b81e7c72,loan given,2015-10-13 13:17:00,17636.0,short term,0.0,debt consolidation,2.0,home mortgage,,6 years,,3.0,0.0,,968.04,16.0,19.0,0.0,27067.0,41260,0.0,
3001fec8-103a-44ff-b332-146d37cdbe7f,42ad935a-228f-4bd6-a154-5a47e44b3638,loan given,2015-01-15 13:49:00,15829.0,long term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
f903ad65-49cc-4a87-9708-f20dc6434531,e2ff8f23-4dfe-4e67-91d6-0576fdf3d3fe,loan given,2015-02-13 10:59:00,4987.0,short term,0.0,debt consolidation,1.0,own home,85776.0,4 years,,4.0,1.0,744.0,256.61,15.0,6.0,0.0,9917.0,25961,0.0,
409247bb-f445-4609-a420-4cce1a0b67c4,703eb5d6-b7b9-4590-9ec0-266d37caa2b1,loan given,2015-12-23 11:04:00,6693.0,short term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
5f90e9b9-5861-4a0c-8d6b-3feef3ce70b0,5e6838ab-e756-4277-826e-c8ae72571be6,loan given,2015-09-11 12:10:00,6868.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
b262d859-3860-451a-8fd1-5c9acded8736,304dba35-cd79-415f-b17b-ed37649bc059,loan given,2015-08-30 14:35:00,11923.0,short term,0.0,debt consolidation,3.0,home mortgage,129168.0,10+ years,,1.0,2.0,751.0,939.7,21.0,25.0,0.0,14780.0,166065,0.0,
ae33f0e6-024f-4609-bfa1-0fb8299ae0ce,989828b8-0690-4ef0-9fa1-c92144175357,loan given,2015-08-26 13:17:00,12386.0,short term,0.0,debt consolidation,3.0,home mortgage,64409.0,8 years,13.0,5.0,1.0,732.0,789,27.0,9.0,1.0,8578.0,25531,1.0,
e69c0d84-30f5-47b4-aabe-32a0e01e9fea,adaea0fa-deec-4d44-bdcc-3d18f378dabd,loan given,2015-07-30 12:28:00,21393.0,long term,0.0,debt consolidation,4.0,home mortgage,135309.0,10+ years,,1.0,0.0,746.0,1928.15,23.0,12.0,0.0,13783.0,36176,0.0,
911e2523-3a89-4ba7-86eb-8fc310d5d599,ab99a982-953c-4594-b0b2-64bde1cf6c85,loan given,2015-01-09 11:01:00,11031.0,short term,0.0,debt consolidation,3.0,home mortgage,58704.0,6 years,14.0,5.0,3.0,747.0,1306.16,23.0,10.0,0.0,19269.0,24767,0.0,
bbb0a422-e415-4a86-8e21-ec5e1502630e,919b76f6-2b29-4df1-8f92-d01684b4cd6e,loan refused,2015-06-20 14:45:00,11249.0,long term,0.0,debt consolidation,2.0,home mortgage,44600.0,9 years,31.0,3.0,2.0,657.0,947.74,11.0,12.0,0.0,6623.0,15155,0.0,
3e85ffd9-f6bf-473d-a088-4b5d3f54e9c7,1d4ec4d1-f20b-4098-a490-9f4a6d1e3fd1,loan given,2015-06-20 13:35:00,20836.0,long term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
1ac54988-4a73-440b-b6e6-0e477c78bdd8,c54ee2ba-4cc5-458f-a0e9-7f50939f739e,loan given,2015-12-08 10:31:00,6101.0,short term,0.0,debt consolidation,3.0,home mortgage,66092.0,6 years,51.0,3.0,2.0,735.0,682.95,10.0,13.0,0.0,5953.0,25334,0.0,
fd8d41e0-d98e-4ecf-9470-e447214db906,1fbab8a2-bbab-40cb-87a1-1e6f74a37b73,loan given,2015-12-07 13:04:00,3037.0,short term,0.0,other,1.0,,,,,,,,,,,,,,,
4fff5298-f4c2-448d-b72e-6d99fa41ac8a,73756f1d-f2ad-48d5-825a-0fa4ea96b679,loan given,2015-10-15 10:24:00,13200.0,short term,0.0,debt consolidation,4.0,own home,,< 1 year,,1.0,3.0,,266.86,8.0,7.0,0.0,11102.0,13707,0.0,
3201f8b8-26a8-48f4-a90d-d406ece59172,b6837266-a1cf-47d9-a6cc-18204bf67d37,loan given,2015-04-18 13:49:00,9078.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
5692a0fd-f3f6-4fe2-916d-ac3c73fadeb3,5914fa0d-3a07-496c-bcde-48de6d04124a,loan given,2015-02-07 14:40:00,5042.0,short term,0.0,medical bills,0.0,,,,,,,,,,,,,,,
e066f008-c79c-4a4c-ab17-dffa2d7c9bde,474c8724-0bf7-48f5-88a2-8026c44c3105,loan refused,2015-03-10 10:04:00,13098.0,short term,0.0,debt consolidation,0.0,home mortgage,,7 years,9.0,3.0,2.0,,1228.34,14.0,9.0,0.0,6851.0,10704,0.0,
77af2973-d874-4845-a42f-9eaba1d6884c,9db8df9c-de64-4a68-9bcf-1d7c663cddb7,loan given,2015-09-18 11:23:00,11882.0,short term,0.0,debt consolidation,1.0,home mortgage,73275.0,2 years,28.0,5.0,2.0,736.0,720.54,22.0,9.0,0.0,33806.0,36627,0.0,
4a3f6744-fd40-470e-8ae5-2b717ab94a55,1857ad2b-c72b-4766-ba67-d428e88daedf,loan given,2015-07-13 10:01:00,1951.0,short term,0.0,debt consolidation,1.0,own home,,,53.0,1.0,1.0,,808.28,41.0,8.0,0.0,7313.0,11701,0.0,
6f56afe9-df9e-4999-8775-cd4b627b64d9,cd16ee78-768d-4045-8ae5-945ad1d67c3d,loan refused,2015-10-13 12:29:00,14318.0,short term,0.0,debt consolidation,3.0,home mortgage,61362.0,10+ years,7.0,3.0,2.0,697.0,1667,24.0,22.0,0.0,6008.0,13717,0.0,
98700726-be87-461a-8e92-a4e90f2a63a5,c96f37be-a7e4-43e7-aac4-14bd30f825e2,loan given,2015-09-05 10:51:00,3035.0,short term,0.0,home improvements,1.0,home mortgage,50985.0,4 years,12.0,4.0,0.0,726.0,421.9,38.0,10.0,0.0,7944.0,34242,0.0,
0af32c48-0fe2-4c71-b813-f74652399c67,251e6e68-59fc-4963-ba39-941eb92b5478,loan given,2015-06-28 11:09:00,33903.0,long term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
1ced6e83-6630-4ece-b770-e1b741db86b1,4f161227-896b-4205-83bb-aa1e7958f0d2,loan given,2015-12-17 10:21:00,23351.0,long term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
4aefcc81-ce01-4310-b85e-2c7e068f9f76,70e4ac4a-7917-4666-801b-976c4e727a7a,loan refused,2015-06-17 11:49:00,9657.0,short term,0.0,debt consolidation,1.0,home mortgage,64714.0,10+ years,50.0,1.0,0.0,729.0,922.17,15.0,9.0,0.0,11093.0,12244,0.0,
52e24dee-cb52-4fe4-9c73-beef3ed689ee,5ff8df84-a469-42c2-abb7-ffdc4402eb6d,loan given,2015-09-04 12:58:00,3026.0,short term,0.0,debt consolidation,1.0,rent,,,70.0,0.0,1.0,,81.7,15.0,6.0,0.0,1603.0,5137,0.0,
f5e4a38d-36c5-414a-bafe-bc844393d55b,11675b8e-ee76-4d27-9631-a91bf0195f0f,loan given,2015-05-01 13:08:00,99999999.0,short term,0.0,buy house,3.0,,,,,,,,,,,,,,,
3e37b424-e546-4cb0-99de-72ab2b5b05d2,1a31f1be-89ee-4f0f-912b-9717b8e769b5,loan given,2015-09-03 10:38:00,1424.0,short term,0.0,other,1.0,,,,,,,,,,,,,,,
63c85384-87c1-436c-94b6-a5f12e0f9382,8dc486dc-c5c6-4184-9f51-2921ea4333c6,loan given,2015-07-29 14:58:00,2302.0,long term,0.0,home improvements,2.0,,,,,,,,,,,,,,,
a5b266ef-a8c2-480a-9938-74ff78ade5a4,9f13a2ab-58ad-489a-a806-9419321df610,loan refused,2015-09-06 10:10:00,34584.0,short term,0.0,home improvements,2.0,rent,101774.0,7 years,,4.0,0.0,717.0,949.89,7.0,7.0,0.0,1640.0,21301,0.0,
88766436-53a4-4d3f-90e4-a05f0ea2110c,eeb3b3cc-dcf6-49f6-9880-25851816a364,loan refused,2015-06-15 10:08:00,14142.0,long term,0.0,debt consolidation,0.0,home mortgage,,10+ years,,1.0,3.0,,637.12,18.0,14.0,1.0,5992.0,19330,1.0,
9150a7a3-06bb-4090-897e-a5bfb2374eeb,95f2a0b6-3870-42a0-b172-e2da618448c7,loan given,2015-04-25 12:24:00,13113.0,long term,0.0,home improvements,4.0,,,,,,,,,,,,,,,
c9cb98ca-8272-407c-9e17-14d901d19a2d,72cf2022-96b3-456c-ae12-a95fd2ecb4b2,loan refused,2015-02-04 11:20:00,9710.0,long term,0.0,debt consolidation,3.0,own home,46529.0,3 years,,0.0,0.0,740.0,1139.96,19.0,16.0,0.0,11840.0,44678,0.0,
8e4b61b0-f79e-4712-9ffe-d9320d2db919,8c5e3aff-6177-4168-b69e-e500e9e41e05,loan given,2015-04-04 13:44:00,99999999.0,short term,0.0,home improvements,3.0,home mortgage,52200.0,10+ years,,1.0,2.0,742.0,765.59,13.0,8.0,0.0,5406.0,18706,0.0,
